,district,meter,built_year,price_per_meter,room,elevator,parking,storage,floor_en,total_floor
11228,40,61,1377,20492000.0,1,0.0,0.0,0.0,3,4
11229,40,62,1397,32581000.0,1,1.0,1.0,1.0,2,4
11230,40,48,1380,27708000.0,1,0.0,1.0,1.0,1,1
11231,40,50,1395,30000000.0,2,1.0,1.0,1.0,1,4
11232,40,54,1386,24074000.0,1,0.0,1.0,1.0,4,4
11233,40,46,1377,26087000.0,1,0.0,0.0,1.0,2,2
11234,40,43,1396,33953000.0,1,1.0,0.0,1.0,1,1
11235,40,66,1382,30000000.0,2,0.0,1.0,1.0,1,4
11236,40,66,1383,28409000.0,2,0.0,1.0,1.0,2,4
11237,40,50,1391,29000000.0,1,1.0,0.0,1.0,4,4
11238,40,40,1380,25500000.0,1,0.0,0.0,1.0,1,1
11239,40,67,1382,27463000.0,2,0.0,1.0,1.0,2,2
11240,40,77,1386,19610000.0,2,0.0,0.0,1.0,3,4
11241,40,50,1396,30800000.0,1,1.0,0.0,1.0,3,3
11242,40,44,1389,25227000.0,1,0.0,0.0,1.0,3,3
11243,40,48,1382,31250000.0,1,0.0,1.0,1.0,4,4
11244,40,72,1398,33333000.0,2,1.0,1.0,1.0,2,4
11245,40,67,1374,25000000.0,2,0.0,0.0,0.0,3,4
11246,40,52,1385,32692000.0,1,1.0,1.0,1.0,5,5
11247,40,69,1381,30435000.0,1,0.0,1.0,1.0,4,4
11248,40,52,1384,24231000.0,1,0.0,1.0,1.0,3,4
11249,40,53,1381,24528000.0,2,0.0,0.0,0.0,4,4
11250,40,43,1380,26047000.0,1,0.0,0.0,0.0,3,3
11251,40,62,1380,29032000.0,1,0.0,1.0,1.0,2,2
11252,40,56,1382,23214000.0,1,0.0,0.0,1.0,3,4
11253,40,65,1400,40462000.0,2,1.0,1.0,1.0,3,5
11254,40,55,1392,30727000.0,1,1.0,0.0,1.0,2,4
11255,40,90,1400,41000000.0,2,1.0,1.0,1.0,3,5
11256,40,50,1395,29200000.0,1,1.0,0.0,1.0,1,4
11257,40,57,1400,34035000.0,1,1.0,0.0,1.0,2,5
11258,40,50,1392,30600000.0,1,1.0,0.0,1.0,3,3
11259,40,64,1388,23125000.0,2,1.0,0.0,1.0,1,4
11260,40,62,1396,27419000.0,2,1.0,1.0,1.0,4,4
11261,40,39,1381,28205000.0,1,0.0,0.0,1.0,1,1
11262,40,57,1385,28070000.0,2,0.0,1.0,1.0,2,4
11263,40,85,1400,34118000.0,2,1.0,1.0,1.0,5,5
11264,40,55,1390,29636000.0,2,0.0,0.0,1.0,2,2
11265,40,43,1396,33953000.0,1,1.0,0.0,1.0,1,1
11266,40,45,1382,31556000.0,1,0.0,0.0,1.0,1,1
11267,40,55,1393,30727000.0,1,1.0,0.0,1.0,2,2
11268,40,42,1385,29762000.0,1,0.0,1.0,1.0,1,1
11269,40,62,1385,27581000.0,2,0.0,0.0,1.0,1,1
11270,40,51,1383,32353000.0,1,1.0,1.0,0.0,4,5
11271,40,63,1376,27143000.0,1,0.0,0.0,1.0,1,1
11272,40,66,1383,28788000.0,2,1.0,1.0,1.0,1,4
11273,40,50,1393,29200000.0,1,1.0,0.0,1.0,4,4
11274,40,71,1377,21127000.0,2,0.0,0.0,0.0,3,3
11275,40,75,1383,28000000.0,2,0.0,0.0,0.0,1,1
11276,40,75,1383,28000000.0,2,0.0,0.0,1.0,2,4
11277,40,95,1400,35263000.0,2,1.0,1.0,1.0,3,3
11278,40,77,1394,34416000.0,2,1.0,1.0,1.0,4,4
11279,40,51,1394,37647000.0,1,1.0,1.0,1.0,2,2
11280,40,63,1377,27143000.0,2,0.0,0.0,1.0,1,1
11281,40,68,1380,25000000.0,2,0.0,0.0,1.0,3,3
11282,40,47,1382,22340000.0,1,0.0,0.0,1.0,4,4
11283,40,50,1386,28000000.0,1,0.0,0.0,1.0,2,4
11284,40,47,1391,31064000.0,1,0.0,0.0,1.0,2,2
11285,40,73,1389,34247000.0,2,0.0,1.0,1.0,3,3
11286,40,86,1393,34884000.0,2,1.0,1.0,1.0,3,5
11287,40,77,1396,34416000.0,2,1.0,1.0,1.0,4,4
11288,40,62,1377,20161000.0,1,0.0,0.0,0.0,3,4
11289,40,67,1387,33134000.0,2,0.0,0.0,1.0,2,4
11290,40,63,1375,27143000.0,1,0.0,0.0,1.0,1,1
11291,40,50,1392,29000000.0,1,1.0,0.0,1.0,4,4
11292,40,76,1395,25000000.0,2,1.0,0.0,0.0,4,4
11293,40,68,1384,29118000.0,2,0.0,0.0,1.0,0,0
11294,40,52,1389,31154000.0,1,0.0,1.0,1.0,0,4
11295,40,66,1390,25758000.0,2,1.0,1.0,1.0,2,2
11296,40,55,1392,31273000.0,2,1.0,0.0,1.0,2,2
11297,40,80,1398,32500000.0,2,1.0,1.0,1.0,3,3
11298,40,58,1399,30172000.0,1,1.0,0.0,1.0,1,1
11299,40,47,1380,24681000.0,1,0.0,0.0,1.0,2,4
11300,40,40,1385,30000000.0,1,0.0,1.0,1.0,3,3
11301,40,45,1390,34667000.0,1,1.0,1.0,1.0,1,1
11302,40,58,1380,25862000.0,2,0.0,0.0,1.0,2,4
11303,40,100,1400,34500000.0,2,1.0,1.0,1.0,1,1
11304,40,69,1380,28986000.0,2,0.0,1.0,1.0,1,1
11305,40,82,1392,31098000.0,2,1.0,1.0,1.0,2,2
11306,40,61,1377,24426000.0,2,0.0,0.0,0.0,3,3
11307,40,82,1392,31098000.0,2,1.0,1.0,1.0,2,2
11308,40,48,1384,31250000.0,1,0.0,1.0,1.0,3,3
11309,40,57,1382,27193000.0,2,0.0,0.0,1.0,2,2
11310,40,53,1384,25472000.0,1,0.0,1.0,1.0,0,0
11311,40,66,1384,31061000.0,2,0.0,1.0,1.0,1,1
11312,40,62,1371,17742000.0,1,0.0,0.0,1.0,2,2
11313,40,61,1382,27869000.0,2,0.0,1.0,1.0,2,4
11314,40,66,1382,28485000.0,2,0.0,1.0,1.0,2,2
11315,40,66,1383,30000000.0,2,0.0,1.0,1.0,2,4
11316,40,57,1382,25439000.0,2,0.0,1.0,1.0,3,3
11317,40,57,1382,26316000.0,2,0.0,0.0,1.0,3,4
11318,40,90,1400,41111000.0,2,1.0,1.0,1.0,2,2
11319,40,66,1383,30000000.0,2,0.0,1.0,1.0,2,4
11320,40,115,1400,37391000.0,2,1.0,1.0,1.0,2,6
11321,40,77,1385,27273000.0,2,0.0,0.0,1.0,2,2
11322,40,56,1386,16964000.0,1,0.0,0.0,1.0,4,4
11323,40,40,1381,26750000.0,1,0.0,0.0,1.0,2,2
11324,40,55,1389,34909000.0,2,0.0,1.0,1.0,3,3
11325,40,53,1377,21698000.0,1,0.0,0.0,1.0,3,3
11326,40,73,1395,36986000.0,2,1.0,1.0,1.0,3,4
11327,40,55,1390,28182000.0,1,1.0,1.0,1.0,3,3
11328,40,34,1388,32353000.0,1,0.0,1.0,1.0,2,2
11329,40,68,1385,29118000.0,2,0.0,0.0,1.0,0,4
11330,40,68,1384,29118000.0,2,0.0,0.0,1.0,0,0
11331,40,68,1384,29118000.0,2,0.0,0.0,1.0,0,0
11332,40,55,1394,32727000.0,1,1.0,1.0,1.0,2,2
11333,40,94,1389,27000000.0,2,0.0,0.0,1.0,2,4
11334,40,70,1381,25286000.0,2,0.0,0.0,1.0,3,3
11335,40,66,1383,29848000.0,2,0.0,1.0,1.0,2,2
11336,40,43,1387,29767000.0,1,0.0,0.0,0.0,1,1
11337,40,103,1400,32359000.0,2,1.0,1.0,1.0,1,1
11338,40,90,1400,40000000.0,2,1.0,1.0,1.0,3,5
11339,40,54,1386,24074000.0,1,0.0,0.0,0.0,1,1
11340,40,55,1389,33091000.0,2,1.0,0.0,1.0,2,2
11341,40,54,1384,25926000.0,2,0.0,1.0,1.0,3,3
11342,40,121,1400,36281000.0,3,1.0,1.0,1.0,3,3
11343,40,55,1385,29091000.0,1,0.0,0.0,1.0,2,2
11344,40,65,1385,27692000.0,2,0.0,0.0,1.0,3,3
11345,40,54,1391,32407000.0,1,1.0,1.0,0.0,2,4
11346,40,40,1396,37500000.0,1,1.0,0.0,0.0,1,1
11347,40,55,1385,28545000.0,1,0.0,1.0,1.0,2,2
11348,40,51,1380,26275000.0,1,0.0,0.0,1.0,2,2
11349,40,55,1389,34909000.0,2,0.0,1.0,1.0,2,4
11350,40,53,1379,25472000.0,1,0.0,0.0,1.0,2,2
11351,40,80,1386,31875000.0,2,0.0,1.0,1.0,4,4
11352,40,40,1375,22500000.0,1,0.0,0.0,0.0,2,2
11353,40,40,1380,23250000.0,1,0.0,0.0,1.0,3,3
11354,40,42,1398,31190000.0,1,0.0,0.0,0.0,1,1
11355,40,67,1375,24925000.0,3,0.0,0.0,1.0,3,3
11356,40,97,1400,34536000.0,2,1.0,1.0,1.0,3,3
11357,40,73,1383,28767000.0,2,0.0,1.0,1.0,3,3
11358,40,45,1385,30000000.0,1,0.0,0.0,1.0,2,4
11359,40,68,1385,28235000.0,2,0.0,0.0,1.0,0,4
11360,40,75,1400,32000000.0,2,1.0,0.0,1.0,1,10
11361,40,67,1382,29851000.0,2,0.0,1.0,1.0,1,1
11362,40,63,1382,27460000.0,1,0.0,1.0,1.0,2,2
11363,40,50,1384,24000000.0,1,0.0,0.0,1.0,1,1
11364,40,95,1400,34211000.0,2,1.0,1.0,1.0,3,3
11365,40,63,1387,33333000.0,1,0.0,1.0,1.0,2,2
11366,40,87,1370,24138000.0,2,0.0,0.0,0.0,2,3
11367,40,68,1380,21324000.0,2,0.0,0.0,1.0,4,4
11368,40,69,1381,30435000.0,2,0.0,1.0,1.0,4,4
11369,40,75,1395,36667000.0,2,1.0,1.0,1.0,3,4
11370,40,50,1383,25100000.0,1,0.0,0.0,1.0,1,1
11371,40,67,1381,28358000.0,2,0.0,1.0,1.0,0,0
11372,40,84,1398,38095000.0,2,1.0,1.0,1.0,1,1
11373,40,50,1390,28000000.0,1,0.0,0.0,1.0,2,3
11374,40,80,1393,35625000.0,2,1.0,1.0,1.0,4,4
11375,40,67,1383,28806000.0,2,0.0,0.0,1.0,1,4
11376,40,150,1400,30333000.0,3,1.0,1.0,1.0,6,6
11377,40,101,1400,36634000.0,2,1.0,1.0,1.0,3,3
11378,40,42,1380,23452000.0,1,0.0,0.0,1.0,1,2
11379,40,85,1375,23529000.0,2,0.0,0.0,1.0,2,2
11380,40,70,1382,27000000.0,2,0.0,0.0,1.0,0,0
11381,40,120,1399,36667000.0,3,1.0,1.0,1.0,3,3
11382,40,57,1400,28421000.0,1,1.0,0.0,1.0,2,5
11383,40,40,1382,27500000.0,1,0.0,0.0,0.0,2,2
11384,40,102,1397,33333000.0,2,1.0,1.0,1.0,2,2
11385,40,112,1388,30804000.0,2,1.0,1.0,1.0,1,4
11386,40,150,1400,30000000.0,3,1.0,1.0,1.0,6,6
11387,40,75,1382,27333000.0,2,0.0,1.0,1.0,1,4
11388,40,72,1386,27778000.0,2,0.0,1.0,1.0,2,4
11389,40,70,1387,28571000.0,2,0.0,1.0,1.0,2,2
11390,40,60,1400,35833000.0,1,1.0,1.0,1.0,3,3
11391,40,37,1384,29730000.0,1,0.0,1.0,1.0,3,3
11392,40,59,1380,20339000.0,1,0.0,0.0,0.0,2,3
11393,40,95,1397,25263000.0,2,1.0,1.0,1.0,6,6
11394,40,115,1400,22174000.0,3,1.0,1.0,1.0,4,4
11395,40,65,1385,28154000.0,2,0.0,0.0,1.0,2,2
11396,40,51,1382,32353000.0,1,0.0,1.0,1.0,3,3
11397,40,62,1380,23871000.0,2,0.0,0.0,1.0,2,4
11398,40,64,1385,24062000.0,2,0.0,0.0,1.0,2,4
11399,40,58,1387,27586000.0,1,0.0,1.0,1.0,2,4
11400,40,62,1383,29516000.0,2,0.0,1.0,1.0,3,3
11401,40,35,1386,31429000.0,1,0.0,1.0,1.0,2,2
11402,40,86,1392,29651000.0,2,1.0,1.0,1.0,1,1
11403,40,56,1370,25000000.0,1,0.0,0.0,0.0,2,4
11404,40,37,1382,27568000.0,1,0.0,1.0,1.0,3,3
11405,40,57,1382,27719000.0,1,0.0,1.0,1.0,3,4
11406,40,65,1385,27692000.0,1,0.0,0.0,1.0,2,4
11407,40,55,1390,30000000.0,2,0.0,0.0,1.0,2,2
11408,40,36,1383,24167000.0,1,0.0,1.0,1.0,3,3
11409,40,77,1400,33766000.0,2,1.0,1.0,1.0,2,2
11410,40,37,1383,23514000.0,1,0.0,1.0,1.0,3,3
11411,40,70,1400,30000000.0,2,1.0,1.0,1.0,4,4
11412,40,66,1381,30303000.0,2,0.0,1.0,1.0,1,1
11413,40,40,1382,24500000.0,1,0.0,0.0,0.0,0,4
11414,40,54,1386,23704000.0,1,0.0,0.0,1.0,1,1
11415,40,80,1391,35625000.0,2,1.0,1.0,1.0,4,4
11416,40,58,1400,30690000.0,2,1.0,0.0,1.0,3,3
11417,40,52,1400,28846000.0,1,1.0,1.0,1.0,3,4
11418,40,60,1382,26667000.0,2,0.0,1.0,1.0,2,4
11419,40,65,1386,28308000.0,2,0.0,1.0,1.0,1,1
11420,40,50,1381,25800000.0,1,0.0,0.0,1.0,3,4
11421,40,55,1385,23636000.0,1,0.0,0.0,1.0,1,4
11422,40,53,1394,32453000.0,1,1.0,0.0,1.0,3,4
11423,40,37,1384,25676000.0,1,0.0,0.0,0.0,1,1
11424,40,63,1378,27143000.0,1,0.0,0.0,1.0,1,1
11425,40,55,1381,27091000.0,1,0.0,1.0,1.0,4,4
11426,40,61,1381,27869000.0,2,0.0,0.0,1.0,1,1
11427,40,64,1388,30469000.0,2,0.0,1.0,1.0,2,4
11428,40,42,1387,28571000.0,1,0.0,0.0,1.0,3,3
11429,40,65,1387,28462000.0,2,0.0,1.0,1.0,1,1
11430,40,66,1388,28030000.0,2,0.0,1.0,1.0,2,2
11431,40,45,1381,32222000.0,1,0.0,0.0,1.0,2,3
11432,40,72,1400,34028000.0,2,1.0,1.0,0.0,1,1
11433,40,45,1395,30889000.0,1,1.0,0.0,1.0,5,5
11434,40,67,1382,29104000.0,2,0.0,1.0,1.0,1,1
11435,40,62,1371,17742000.0,1,0.0,0.0,0.0,2,2
11436,40,99,1382,31111000.0,2,0.0,1.0,1.0,4,4
11437,40,65,1375,26923000.0,1,0.0,0.0,1.0,2,2
11438,40,41,1389,32927000.0,1,0.0,0.0,1.0,2,2
11439,40,67,1400,24925000.0,2,0.0,0.0,0.0,2,2
11440,40,66,1394,26061000.0,1,1.0,0.0,1.0,1,5
11441,40,54,1370,23148000.0,1,0.0,0.0,0.0,1,1
11442,40,61,1400,30000000.0,2,1.0,1.0,1.0,3,4
11443,40,70,1384,30714000.0,2,0.0,1.0,1.0,3,3
11444,40,91,1390,28571000.0,2,0.0,1.0,1.0,2,2
11445,40,40,1381,25000000.0,1,0.0,0.0,0.0,1,1
11446,40,52,1386,25385000.0,2,0.0,1.0,1.0,1,1
11447,40,82,1391,30488000.0,2,1.0,1.0,1.0,2,2
11448,40,37,1385,29730000.0,1,0.0,1.0,1.0,2,2
11449,40,45,1380,23111000.0,1,0.0,0.0,0.0,2,2
11450,40,50,1381,28600000.0,1,1.0,1.0,1.0,3,3
11451,40,93,1397,34409000.0,2,1.0,1.0,1.0,1,1
11452,40,69,1382,27536000.0,2,0.0,1.0,1.0,2,2
11453,40,55,1389,33091000.0,2,0.0,1.0,1.0,2,2
11454,40,55,1399,28182000.0,1,1.0,1.0,1.0,4,4
11455,40,37,1382,23919000.0,1,0.0,1.0,1.0,3,3
11456,40,64,1385,23438000.0,1,0.0,0.0,1.0,1,4
11457,40,50,1377,27000000.0,1,1.0,0.0,1.0,1,1
11458,40,56,1398,29286000.0,1,1.0,1.0,1.0,4,4
11459,40,72,1385,25417000.0,2,1.0,1.0,1.0,4,4
11460,40,62,1396,31774000.0,1,1.0,1.0,1.0,1,4
11461,40,77,1396,34416000.0,2,1.0,1.0,1.0,4,4
11462,40,56,1391,29107000.0,2,0.0,0.0,1.0,1,1
11463,40,43,1380,26279000.0,1,0.0,0.0,1.0,3,4
11464,40,68,1385,28971000.0,2,0.0,1.0,1.0,2,2
11465,40,46,1392,30870000.0,1,1.0,0.0,1.0,1,1
11466,40,68,1386,28971000.0,2,0.0,1.0,1.0,2,2
11467,40,87,1386,26437000.0,1,0.0,0.0,1.0,1,1
11468,40,67,1386,23134000.0,2,0.0,0.0,1.0,4,4
11469,40,75,1385,26667000.0,2,0.0,1.0,1.0,2,2
11470,40,53,1392,30189000.0,1,1.0,0.0,0.0,2,4
11471,40,55,1390,30000000.0,2,0.0,0.0,1.0,2,2
11472,40,70,1388,32500000.0,2,1.0,0.0,1.0,2,4
11473,40,47,1381,25319000.0,1,0.0,0.0,1.0,3,3
11474,40,111,1396,36937000.0,2,1.0,1.0,1.0,1,1
11475,40,40,1380,25500000.0,1,0.0,0.0,1.0,1,1
11476,40,96,1400,34896000.0,2,1.0,1.0,1.0,3,3
11477,40,75,1384,25333000.0,2,0.0,0.0,1.0,2,4
11478,40,60,1393,30000000.0,2,1.0,0.0,1.0,3,3
11479,40,75,1385,29067000.0,2,0.0,0.0,1.0,0,0
11480,40,63,1382,25873000.0,2,0.0,0.0,1.0,3,4
11481,40,63,1388,22063000.0,2,0.0,0.0,1.0,2,4
11482,40,100,1400,39000000.0,2,1.0,1.0,1.0,4,4
11483,40,95,1400,34211000.0,2,1.0,1.0,1.0,3,5
11484,40,147,1400,31973000.0,3,1.0,1.0,1.0,6,6
11485,40,78,1400,33333000.0,2,1.0,1.0,1.0,4,4
11486,40,70,1386,24857000.0,1,0.0,1.0,1.0,1,1
11487,40,77,1390,35065000.0,2,1.0,0.0,1.0,1,1
11488,40,54,1388,23889000.0,1,0.0,1.0,1.0,2,2
11489,40,42,1397,35476000.0,1,1.0,0.0,1.0,1,1
11490,40,95,1400,35263000.0,2,1.0,1.0,1.0,3,5
11491,40,37,1382,22432000.0,1,0.0,1.0,1.0,3,3
11492,40,45,1381,23111000.0,1,0.0,0.0,0.0,4,4
11493,40,40,1380,25000000.0,1,0.0,0.0,1.0,1,1
11494,40,55,1382,26364000.0,1,0.0,0.0,1.0,2,3
11495,40,65,1385,28462000.0,2,0.0,1.0,1.0,2,2
11496,40,67,1395,26119000.0,1,1.0,0.0,1.0,1,6
11497,40,67,1385,23134000.0,2,0.0,0.0,1.0,4,4
11498,40,45,1382,32222000.0,1,0.0,0.0,1.0,2,2
11499,40,61,1380,27869000.0,2,0.0,0.0,1.0,2,4
11500,40,37,1383,22432000.0,1,0.0,1.0,1.0,3,3
11501,40,85,1400,35859000.0,2,1.0,1.0,1.0,2,2
11502,40,52,1390,25000000.0,2,0.0,1.0,1.0,4,4
11503,40,111,1395,36937000.0,2,1.0,1.0,1.0,1,1
11504,40,37,1382,22432000.0,1,0.0,1.0,1.0,3,3
11505,40,54,1387,23889000.0,1,0.0,1.0,1.0,3,3
11506,40,86,1399,29070000.0,3,1.0,1.0,1.0,4,5
11507,40,38,1388,21842000.0,1,0.0,1.0,1.0,2,2
11508,40,49,1382,23878000.0,1,0.0,1.0,1.0,2,2
11509,40,38,1388,21842000.0,1,0.0,1.0,1.0,2,2
11510,40,73,1388,28082000.0,2,0.0,1.0,1.0,2,2
11511,40,73,1388,27397000.0,2,0.0,1.0,1.0,1,1
11512,40,50,1395,35000000.0,1,1.0,1.0,0.0,2,4
11513,40,55,1390,30000000.0,2,0.0,0.0,1.0,1,1
11514,40,56,1387,26250000.0,2,0.0,0.0,1.0,1,1
11515,40,57,1392,30702000.0,1,1.0,1.0,1.0,1,4
11516,40,32,1389,36875000.0,1,0.0,1.0,1.0,2,2
11517,40,41,1396,36585000.0,1,1.0,0.0,0.0,1,1
11518,40,87,1386,25287000.0,1,0.0,0.0,1.0,1,1
11519,40,71,1388,29718000.0,2,0.0,1.0,1.0,2,2
11520,40,106,1400,37547000.0,2,1.0,1.0,1.0,4,4
11521,40,67,1382,29851000.0,2,0.0,1.0,1.0,1,1
11522,40,68,1380,21324000.0,2,0.0,0.0,1.0,4,4
11523,40,135,1400,41481000.0,3,1.0,1.0,1.0,4,5
11524,40,40,1390,33250000.0,1,0.0,0.0,0.0,2,3
11525,40,42,1379,35714000.0,1,0.0,1.0,1.0,1,1
11526,40,62,1396,32258000.0,1,1.0,1.0,1.0,1,1
11527,40,42,1375,21429000.0,1,0.0,0.0,0.0,3,3
11528,40,40,1379,26875000.0,1,0.0,0.0,0.0,2,2
11529,40,85,1382,29412000.0,2,0.0,1.0,1.0,1,1
11530,40,65,1396,36923000.0,2,1.0,1.0,1.0,3,5
11531,40,165,1399,23030000.0,3,1.0,1.0,1.0,6,6
11532,40,44,1389,29545000.0,1,0.0,1.0,1.0,3,3
11533,40,32,1387,36875000.0,1,0.0,1.0,0.0,2,2
11534,40,146,1400,32534000.0,3,1.0,1.0,1.0,6,6
11535,40,63,1388,23333000.0,2,0.0,0.0,0.0,2,4
11536,40,63,1397,32540000.0,1,1.0,1.0,1.0,2,2
11537,40,49,1394,25510000.0,1,1.0,0.0,1.0,3,3
11538,40,42,1380,24524000.0,1,0.0,0.0,0.0,2,2
11539,40,111,1396,36937000.0,2,1.0,1.0,1.0,1,1
11540,40,46,1390,30435000.0,1,0.0,1.0,1.0,2,2
11541,40,50,1385,24000000.0,2,0.0,1.0,1.0,4,4
11542,40,120,1400,35833000.0,3,1.0,1.0,1.0,3,5
11543,40,55,1389,33091000.0,2,0.0,1.0,1.0,2,2
11544,40,70,1388,32571000.0,2,1.0,0.0,1.0,2,4
11545,40,65,1380,23846000.0,2,0.0,0.0,1.0,2,2
11546,40,65,1382,26154000.0,2,0.0,1.0,1.0,1,4
11547,40,46,1380,24348000.0,1,0.0,0.0,1.0,2,4
11548,40,51,1385,23529000.0,2,0.0,1.0,1.0,4,4
11549,40,59,1387,25085000.0,1,0.0,0.0,1.0,3,3
11550,40,102,1397,35784000.0,2,1.0,1.0,1.0,4,4
11551,40,32,1389,33750000.0,1,0.0,1.0,1.0,2,2
11552,40,38,1380,27632000.0,1,0.0,0.0,0.0,2,4
11553,40,62,1371,17742000.0,1,0.0,0.0,1.0,2,2
11554,40,38,1380,26316000.0,1,0.0,0.0,0.0,3,4
11555,40,70,1384,32857000.0,2,1.0,0.0,1.0,3,3
11556,40,50,1385,24000000.0,2,0.0,1.0,1.0,3,3
11557,40,50,1384,26000000.0,2,0.0,1.0,0.0,3,4
11558,40,66,1383,30303000.0,2,0.0,1.0,1.0,1,4
11559,40,66,1391,25000000.0,2,0.0,1.0,1.0,1,1
11560,40,70,1384,28571000.0,2,0.0,1.0,1.0,1,1
11561,40,35,1387,32000000.0,1,0.0,1.0,1.0,1,1
11562,40,66,1381,30303000.0,2,0.0,1.0,1.0,1,4
11563,40,66,1381,30303000.0,2,0.0,1.0,1.0,1,4
11564,40,39,1389,30256000.0,1,0.0,1.0,1.0,2,4
11565,40,44,1390,21818000.0,1,0.0,0.0,1.0,3,3
11566,40,105,1399,24952000.0,5,1.0,1.0,1.0,5,5
11567,40,53,1385,24151000.0,1,0.0,0.0,0.0,2,4
11568,40,62,1390,32258000.0,2,0.0,1.0,1.0,2,2
11569,40,62,1389,32258000.0,2,0.0,1.0,1.0,1,1
11570,40,75,1388,20400000.0,2,0.0,1.0,1.0,3,3
11571,40,70,1395,27143000.0,2,1.0,1.0,1.0,2,2
11572,40,49,1395,31837000.0,1,1.0,1.0,1.0,2,2
11573,40,66,1384,29697000.0,2,0.0,1.0,1.0,1,1
11574,40,50,1384,26400000.0,2,0.0,0.0,1.0,1,1
11575,40,35,1387,30857000.0,1,0.0,1.0,1.0,1,3
11576,40,54,1386,27407000.0,1,0.0,1.0,0.0,2,4
11577,40,68,1390,24265000.0,2,0.0,0.0,1.0,3,4
11578,40,50,1380,19980000.0,2,0.0,0.0,1.0,3,3
11579,40,54,1380,21296000.0,1,0.0,0.0,1.0,3,3
11580,40,118,1400,35593000.0,3,1.0,1.0,1.0,4,4
11581,40,57,1382,29825000.0,2,0.0,1.0,1.0,0,4
11582,40,74,1384,23649000.0,2,0.0,1.0,1.0,3,4
11583,40,40,1377,27500000.0,1,0.0,0.0,1.0,2,2
11584,40,58,1397,36207000.0,1,1.0,1.0,0.0,3,3
11585,40,80,1384,36500000.0,2,0.0,1.0,1.0,2,2
11586,40,55,1388,23455000.0,1,0.0,0.0,1.0,1,4
11587,40,48,1399,27083000.0,1,1.0,1.0,1.0,4,4
11588,40,57,1387,29825000.0,2,0.0,1.0,1.0,1,4
11589,40,38,1378,27368000.0,1,0.0,0.0,0.0,1,1
11590,40,63,1397,32540000.0,1,1.0,1.0,1.0,1,4
11591,40,60,1385,27667000.0,2,0.0,1.0,1.0,2,4
11592,40,135,1400,34815000.0,3,1.0,1.0,1.0,1,1
11593,40,55,1383,26364000.0,1,0.0,1.0,1.0,1,4
11594,40,148,1400,30405000.0,3,1.0,1.0,1.0,6,6
11595,40,65,1384,26769000.0,2,0.0,1.0,1.0,2,2
11596,40,75,1389,20667000.0,2,0.0,1.0,1.0,3,3
11597,40,70,1383,30000000.0,2,0.0,1.0,1.0,2,2
11598,40,68,1383,29412000.0,2,0.0,1.0,1.0,1,1
11599,40,94,1398,35106000.0,2,1.0,1.0,1.0,2,2
11600,40,131,1400,25954000.0,2,1.0,1.0,1.0,3,3
11601,40,69,1382,28986000.0,2,0.0,1.0,1.0,1,4
11602,40,66,1395,34091000.0,2,1.0,1.0,1.0,3,5
11603,40,68,1386,29412000.0,2,0.0,1.0,1.0,1,3
11604,40,64,1388,30469000.0,2,0.0,1.0,1.0,1,1
11605,40,55,1384,27091000.0,1,1.0,0.0,0.0,4,4
11606,40,63,1396,33333000.0,1,1.0,1.0,1.0,1,4
11607,40,55,1386,23455000.0,1,0.0,0.0,1.0,1,4
11608,40,44,1390,31591000.0,1,0.0,1.0,1.0,2,3
11609,40,82,1400,26220000.0,2,1.0,1.0,1.0,2,5
11610,40,52,1386,20769000.0,1,0.0,0.0,1.0,3,3
11611,40,62,1383,20161000.0,1,0.0,0.0,1.0,0,4
11612,40,70,1385,28000000.0,2,0.0,1.0,1.0,1,1
11613,40,73,1389,22329000.0,1,0.0,1.0,1.0,4,4
11614,40,55,1388,23091000.0,1,0.0,0.0,1.0,1,4
11615,40,72,1400,34028000.0,2,1.0,1.0,1.0,2,2
11616,40,38,1382,22368000.0,1,0.0,0.0,0.0,4,4
11617,40,71,1382,20845000.0,1,0.0,0.0,1.0,2,2
11618,40,68,1383,30882000.0,2,0.0,1.0,1.0,2,2
11619,40,69,1376,18406000.0,2,0.0,0.0,1.0,4,4
11620,40,44,1383,24091000.0,1,0.0,0.0,1.0,2,2
11621,40,75,1385,22000000.0,2,0.0,1.0,1.0,4,4
11622,40,68,1383,30882000.0,2,0.0,1.0,1.0,2,4
11623,40,68,1383,30882000.0,2,0.0,1.0,1.0,1,1
11624,40,52,1385,25962000.0,1,0.0,0.0,1.0,1,4
11625,40,52,1383,29808000.0,1,1.0,0.0,0.0,1,1
11626,40,59,1384,27119000.0,2,0.0,1.0,1.0,0,4
11627,40,92,1397,36087000.0,2,1.0,1.0,1.0,1,1
11628,40,57,1386,27719000.0,2,0.0,1.0,1.0,2,4
11629,40,50,1385,28000000.0,1,0.0,0.0,1.0,1,1
11630,40,44,1388,27273000.0,1,0.0,1.0,1.0,1,1
11631,40,63,1375,27143000.0,1,0.0,0.0,1.0,1,1
11632,40,42,1383,29405000.0,1,0.0,1.0,0.0,1,1
11633,40,44,1387,29545000.0,1,1.0,0.0,1.0,1,4
11634,40,36,1382,24722000.0,1,0.0,0.0,1.0,3,3
11635,40,64,1395,30469000.0,1,1.0,1.0,1.0,2,2
11636,40,80,1397,22500000.0,2,1.0,0.0,1.0,4,4
11637,40,50,1371,25000000.0,1,0.0,0.0,1.0,1,1
